word,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
was,,,,,,,,,0.0,0.02,0.02,0.03,0.01,0.02,0.05,0.07,0.09,0.11,0.17,0.23,0.34,0.32,0.38
wash,0.0,0.01,0.0,0.02,0.01,0.01,0.02,0.05,0.035,0.07,0.115,0.2,0.24,0.28,0.37,0.44,0.52,0.64,0.63,0.63,0.84,0.7,0.76
washing machine,,,,,,,,,0.0,0.04,0.06,0.1,0.1,0.14,0.19,0.3,0.28,0.32,0.36,0.4,0.58,0.53,0.64
watch (action),0.0,0.01,0.01,0.01,0.01,0.0,0.02,0.04,0.025,0.02,0.05,0.1,0.12,0.18,0.23,0.32,0.36,0.43,0.47,0.53,0.71,0.63,0.69
watch (object),0.0,0.02,0.0,0.01,0.02,0.01,0.02,0.06,0.05,0.07500000000000001,0.1,0.21,0.2,0.23,0.29,0.37,0.4,0.5,0.53,0.53,0.77,0.59,0.63
water (beverage),0.01,0.01,0.03,0.05,0.08,0.12,0.13,0.23,0.265,0.35,0.45499999999999996,0.54,0.58,0.64,0.66,0.77,0.8,0.84,0.85,0.89,0.94,0.89,0.9
water (not beverage),0.0,0.02,0.01,0.02,0.03,0.05,0.06,0.14,0.2,0.225,0.29000000000000004,0.41,0.53,0.55,0.58,0.69,0.72,0.8,0.76,0.83,0.94,0.83,0.89
we,,,,,,,,,0.0,0.03,0.02,0.03,0.04,0.04,0.1,0.09,0.13,0.19,0.22,0.35,0.41,0.39,0.45
were,,,,,,,,,0.0,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.05,0.07,0.11,0.16,0.23,0.21,0.27
wet,0.01,0.01,0.0,0.01,0.02,0.02,0.02,0.07,0.060000000000000005,0.095,0.13,0.27,0.32,0.4,0.42,0.54,0.59,0.7,0.73,0.72,0.89,0.79,0.82
what,0.0,0.01,0.01,0.03,0.03,0.04,0.07,0.11,0.11499999999999999,0.12000000000000001,0.13,0.21,0.24,0.25,0.38,0.43,0.47,0.56,0.58,0.7,0.79,0.73,0.78
when,0.0,0.01,0.0,0.02,0.01,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.03,0.03,0.06,0.07,0.11,0.18,0.24,0.3,0.29,0.39
where,0.0,0.01,0.0,0.02,0.01,0.02,0.02,0.04,0.04,0.07,0.08,0.12,0.14,0.17,0.27,0.39,0.42,0.48,0.52,0.61,0.76,0.68,0.71
which,,,,,,,,,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.06,0.08,0.11,0.12,0.19,0.23,0.26
white,,,,,,,,,0.01,0.03,0.04,0.09,0.11,0.15,0.22,0.33,0.35,0.39,0.44,0.51,0.67,0.65,0.66
who,0.0,0.01,0.02,0.03,0.02,0.02,0.03,0.04,0.03,0.04,0.045,0.05,0.09,0.09,0.14,0.18,0.22,0.27,0.32,0.44,0.55,0.49,0.58
why,0.0,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.02,0.045,0.055,0.11,0.12,0.13,0.18,0.25,0.25,0.31,0.4,0.5,0.54,0.59,0.58
will,,,,,,,,,0.0,0.02,0.02,0.03,0.03,0.04,0.06,0.08,0.09,0.13,0.19,0.23,0.36,0.35,0.41
wind,,,,,,,,,0.02,0.04,0.07,0.13,0.14,0.19,0.23,0.34,0.36,0.47,0.45,0.53,0.69,0.61,0.66
window,0.01,0.0,0.01,0.02,0.02,0.01,0.02,0.07,0.035,0.065,0.07500000000000001,0.16,0.18,0.23,0.27,0.33,0.42,0.52,0.58,0.65,0.81,0.7,0.7
windy,,,,,,,,,0.02,0.04,0.04,0.1,0.11,0.11,0.14,0.28,0.31,0.38,0.4,0.45,0.6,0.55,0.61
wipe,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.04,0.03,0.05,0.07,0.14,0.13,0.21,0.26,0.33,0.41,0.44,0.48,0.5,0.7,0.65,0.66
wish,,,,,,,,,0.0,0.02,0.01,0.02,0.02,0.03,0.03,0.05,0.07,0.09,0.11,0.16,0.24,0.23,0.29
with,,,,,,,,,0.0,0.02,0.02,0.05,0.04,0.05,0.13,0.17,0.23,0.27,0.35,0.4,0.58,0.5,0.58
wolf,,,,,,,,,0.02,0.04,0.04,0.08,0.09,0.1,0.13,0.2,0.23,0.29,0.32,0.34,0.54,0.44,0.49
woods,,,,,,,,,0.0,0.02,0.01,0.03,0.02,0.04,0.05,0.08,0.09,0.12,0.14,0.2,0.26,0.23,0.27
woof woof,0.03,0.04,0.05,0.1,0.17,0.23,0.31,0.44,0.53,0.575,0.65,0.74,0.73,0.77,0.77,0.79,0.84,0.88,0.85,0.9,0.94,0.89,0.9
work (action),,,,,,,,,0.02,0.03,0.06,0.13,0.15,0.18,0.23,0.34,0.39,0.46,0.51,0.51,0.76,0.59,0.68
work (place),0.0,0.02,0.0,0.01,0.01,0.02,0.02,0.05,0.035,0.055,0.1,0.16,0.21,0.22,0.3,0.39,0.48,0.57,0.61,0.63,0.81,0.69,0.73
would,,,,,,,,,0.0,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.04,0.06,0.07,0.12,0.16,0.16,0.23
write,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.04,0.01,0.015,0.025,0.09,0.09,0.16,0.17,0.21,0.25,0.37,0.33,0.44,0.6,0.51,0.55
yard,,,,,,,,,0.01,0.03,0.04,0.08,0.09,0.11,0.16,0.19,0.25,0.34,0.38,0.43,0.57,0.48,0.52
yellow,,,,,,,,,0.05,0.08,0.11,0.23,0.25,0.29,0.36,0.45,0.53,0.59,0.6,0.69,0.78,0.75,0.78
yes,0.02,0.02,0.04,0.04,0.09,0.14,0.17,0.25,0.315,0.4,0.48,0.6,0.61,0.75,0.79,0.79,0.83,0.9,0.9,0.9,0.95,0.94,0.94
yesterday,,,,,,,,,0.0,0.02,0.01,0.02,0.02,0.01,0.03,0.06,0.08,0.1,0.12,0.17,0.27,0.25,0.32
yogurt,,,,,,,,,0.08,0.15,0.21,0.31,0.33,0.37,0.45,0.55,0.61,0.62,0.65,0.67,0.76,0.75,0.84
you,0.0,0.01,0.02,0.02,0.03,0.03,0.03,0.06,0.065,0.07500000000000001,0.115,0.2,0.24,0.27,0.35,0.43,0.47,0.57,0.63,0.7,0.82,0.78,0.8
your,0.0,0.01,0.0,0.02,0.01,0.01,0.02,0.02,0.005,0.025,0.02,0.04,0.04,0.05,0.08,0.13,0.17,0.23,0.27,0.29,0.49,0.44,0.51
yourself,,,,,,,,,0.0,0.01,0.01,0.01,0.02,0.0,0.02,0.04,0.05,0.06,0.09,0.12,0.2,0.15,0.22
yucky,0.01,0.02,0.01,0.04,0.03,0.04,0.06,0.09,0.16,0.165,0.255,0.37,0.37,0.41,0.45,0.56,0.57,0.68,0.67,0.66,0.83,0.73,0.76
yum yum,0.06,0.1,0.09,0.17,0.21,0.25,0.28,0.34,0.485,0.45999999999999996,0.55,0.59,0.59,0.63,0.56,0.68,0.74,0.74,0.75,0.74,0.86,0.8,0.81
zebra,,,,,,,,,0.04,0.08,0.1,0.17,0.2,0.21,0.29,0.38,0.45,0.51,0.53,0.56,0.73,0.64,0.7
zipper,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.03,0.03,0.060000000000000005,0.08499999999999999,0.2,0.21,0.24,0.33,0.4,0.48,0.53,0.55,0.58,0.73,0.65,0.69
zoo,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.05,0.065,0.13,0.13,0.23,0.26,0.27,0.35,0.44,0.44,0.52,0.68,0.55,0.6
